GeneName,U1,U2,U3,UZV_1,UZV_2,UZV_3
TSHZ2,1.45698,1.56047,1.44208,2.04714,1.90645,2.19091
CNOT11,20.0639,19.0084,17.8156,19.6305,20.0441,22.7497
GNG2,3.49394,3.06342,3.43573,3.9042,3.06429,3.57892
TELO2,14.4089,13.3517,12.7284,17.0543,16.6706,17.5913
CHD5,0.0509206,0.0370828,0.0686365,0.108386,0.127263,0.12206
HLA-DQB1,0,0,0,0,0,0
OPRK1,0.0126629,0,0.012249,0.011805,0.0119808,0.0123131
IGSF9B,0.0928814,0.230345,0.112581,0.176304,0.0790624,0.115866
ANGPTL6,0.869336,0.614198,0.602606,8.55288,8.5374,8.31804
PAFAH1B2,46.3331,44.1038,47.4491,33.9666,34.2573,36.0568
C11orf49,21.9721,20.2971,20.3953,21.7297,21.2766,21.1587
ZNF112,2.08385,2.3399,2.26487,3.04954,3.74645,3.51755
GNAT2,0.0718142,0.311322,0.20942,0.199898,0.169087,0.20765
DAPK2,5.58921,4.95863,5.49487,10.8731,11.9982,11.8829
CPEB4,8.72597,9.45837,9.69034,11.7345,13.4348,14.2318
HMOX2,9.31975,8.60034,9.31516,12.6633,11.9624,11.6263
MVD,9.77551,7.73407,8.78549,11.1551,10.8207,10.7632
RUNX1-IT1,0.310524,0.381586,0.140046,0.360343,0.203908,0.225013
PITX2,4.4035,3.41487,4.63201,3.41704,3.37024,3.55939
SLC6A16,0.0612887,0.020165,0,0.13701,0.0400242,0.0421332
LYG2,0,0,0.0621143,0,0.0585631,0
PCGF3,16.4006,15.4224,16.1028,15.686,16.6173,17.3328
ADRA1A,0,0.0206229,0,0,0,0
CAND1.11,0,0.0544031,0,0.0504819,0.205423,0
LOC101930010,0,0,0.133024,0,0,0
LOC286359,0,0,0,0,0,0
LOC101929579,0,0,0.288499,0,0,0.247664
R3HCC1L,8.28963,7.96615,7.55888,11.2887,11.3401,10.3317
MRPL42P5,0.101217,0.131487,0.276718,0,0.366999,0.156193
PRODH,0.0710145,0.0447209,0.0916473,0.0537588,0.0559469,0.102615
SP3,31.4786,29.6517,31.0155,26.8463,29.3202,29.5148
C5orf17,0,0.0254683,0.0245894,0,0,0
PDCD4,5.80426,5.07534,5.89156,5.98694,6.93474,6.51568
NSMCE2,15.356,11.3985,14.7188,15.7119,21.5773,18.4909
DYNC1I1,12.0538,9.70229,10.7437,12.8697,13.4226,11.8604
LANCL1-AS1,0.083494,0.0423268,0,0.0346475,0.034016,0.131071
PEX13,9.15103,8.81664,8.83768,9.23511,9.15407,10.3902
IGFBP7,376.462,367.215,333.526,925.378,988.102,1002.45
DSCAML1,0,0,0,0,0,0
B3GNT9,20.774,20.6775,19.3846,22.1092,19.197,20.9529
NSUN4,6.85822,6.73675,6.93186,8.82116,8.02871,9.10201
SMARCAL1,6.78238,6.79752,6.64247,6.3801,6.52999,6.66258
NQO2,8.35989,8.19166,7.27872,10.8087,9.80206,10.5607
NINJ1,9.97758,8.60209,8.22729,9.06283,8.76781,9.44455
TEX26,0,0,0,0,0,0
NDUFC2-KCTD14,0.49293,0.960823,0.289374,0.934817,0.814504,1.02272
TUBA4B,0,0,0,0,0,0
FGD1,2.86813,2.88282,3.091,2.38074,2.27401,2.59567
PDCD6IP,46.3138,44.408,45.2705,44.5305,44.8732,49.1586
ARHGAP12,13.9172,14.5223,14.7078,16.6543,18.2932,20.1559
CD226,0.0236914,0.19528,0.147115,0.0872921,0.0436861,0.0859296
ZNF224,0.444341,0.304404,0.374732,0.585454,0.512535,0.568415
MYBL1,14.2982,14.3009,14.8642,15.9417,16.724,18.4412
TAAR3,0,0,0,0.0550419,0,0
TRIM22,9.26236,8.87278,8.77483,118.631,122.305,125.351
ZNF578,0.536539,0.685627,0.742145,0.477749,0.608974,0.572603
GDF5,0.0153311,0,0.0142154,0,0,0
NMRK2,0,0,0,0,0,0
LOC102724000,0,0,0,0,0,0
RPS27,934.484,822.685,877.856,913.828,921.966,802.393
LINC00582,0,0.0915513,0,0,0,0
HLA-J,0.32444,0.178208,0.328596,0.537836,0.797267,0.672611
IL18R1,0.0201797,0.0879227,0.0186045,0.0837237,0.106783,0.0668049
CACHD1,1.69246,1.75711,1.7965,1.95906,2.20308,2.25677
ROPN1,0.0609086,0,0,0.114557,0,0
EIF6,63.2264,63.8796,58.2858,69.1752,66.7053,61.671
BLOC1S5,6.11305,6.01442,5.19525,5.10934,4.26119,4.84807
C4orf33,8.1051,8.21525,7.04917,12.7974,13.9202,13.8524
ZFP2,0.0212584,0.0641813,0.0632734,0.0188,0.0186838,0.0564322
PFN3,0,0,0,0,0.105372,0
CD2BP2,13.7991,13.0235,12.7151,18.0692,17.3651,18.1526
SUSD1,0.278762,0.242767,0.297562,0.38341,0.285295,0.410555
ZNF121,7.12534,6.97206,7.09777,7.14393,7.28048,8.89992
PFN1,703.13,643.084,634.544,723.412,706.887,682.319
CADPS2,3.15954,3.194,3.06734,3.32099,3.32678,3.87865
MYCBP,20.5407,16.9129,18.7207,17.6354,20.0828,20.2134
RNF175,0,0,0,0,0,0
CCDC176,0.286831,0.334645,0.359091,0.668617,0.514596,1.00314
LOC100289473,0,0,0,0.055355,0.0544,0.0628765
DMXL2,7.61722,8.58527,8.75545,6.33725,6.31586,6.46905
S100A10,225.339,193.665,196.525,211.683,210.462,204.079
FAM226A,0,0,0,0,0,0.0130548
DDTL,2.34228,1.66877,1.6305,1.43336,1.40044,1.271
CLN3,12.6449,13.4867,11.9847,14.864,13.9052,15.351
VN1R5,0.0655839,0,0.0664665,0.0627827,0.0607917,0
CBR3,7.82392,5.1048,7.03145,10.1998,9.79315,7.92958
CCDC150,3.06483,3.00308,2.8984,3.82236,3.88622,3.74586
ZNF786,3.65909,2.86707,2.74775,3.2073,3.32152,3.55033
MALSU1,24.1876,20.4368,27.1391,23.7569,26.472,22.9724
TEF,2.76821,3.56841,2.85842,4.92839,4.7399,4.74499
FAM24B-CUZD1,0,0,0,0,0,0
RPS9,292.968,262.367,251.102,291.174,292.92,264.754
NRP2,85.623,87.7231,85.5037,60.3851,56.3008,61.6614
RPF1,26.8706,25.7659,25.8997,30.9405,36.6106,33.4689
ZDHHC6,27.9236,29.2027,29.7039,30.6931,32.4121,32.3795
SLC37A2,1.54979,1.66976,1.54086,1.85182,1.78581,1.85399
CREB1,10.7836,10.2431,10.6949,10.0312,10.5,11.4285
KRT12,0,0,0,0.0218462,0,0
DOLK,8.7903,8.21687,8.8654,8.04937,8.76105,8.12911
LOC101929741,0,0.13326,0.0627449,0.136953,0.239616,0.0846609
LOC101927630,0.286096,0.594807,0,0.411877,0.63048,0
UBN1,12.2953,13.6008,12.072,12.9723,13.0291,13.4633
PHEX,0.595858,0.621811,0.586007,0.404742,0.455022,0.55925
FGFBP1,0,0,0,0,0,0
TMEM79,4.5701,4.55444,5.26974,6.75579,5.92979,7.08603
FBXO43,0.0869734,0.0867494,0.0755982,0.144148,0.17616,0.173744
DNAJC15,2.09594,1.49223,1.23335,2.56946,2.07371,2.62907
LOC102724301,0,0.106437,0.104665,0.315436,0.220887,0.228914
FAXC,5.01783,4.72145,5.34658,3.38982,3.61296,3.67134
HENMT1,0,0,0,0.0349892,0,0
LOC101927066,0,0,0,0,0,0.0250118
KRBA2,2.84407,2.86093,2.73199,2.07437,1.9425,1.94392
FYB,0.00917802,0.036535,0.00878458,0.0387146,0.0387137,0.0629852
LOC101927040,0.230227,0.153386,0.173801,0.271353,0.377053,0.236452
GRIN3B,0.147893,0.107286,0.131849,0.221058,0.217905,0.325628
MYLK2,0.401822,0.516841,0.479457,0.403404,0.47351,0.424421
SLC26A4,0.508376,0.642302,0.56726,0.401925,0.333542,0.630204
KRT8,5.4452,4.89586,5.04584,2.74871,2.38941,2.17747
RUSC1,40.259,39.7996,35.3991,50.0791,50.4181,57.3631
ANKRD13D,8.77182,8.81802,8.72797,10.2197,11.3179,9.65628
HIBADH,26.715,22.4978,23.8769,20.1569,21.3567,23.6195
VANGL2,1.62804,1.47059,1.47281,2.72514,2.58185,3.11864
PXT1,0,0,0,0.133297,0.0220408,0.158242
SULT1A4,2.75384,2.44915,2.45373,2.90086,2.75108,2.33753
CFAP126,1.21905,0.967819,0.771602,0.571824,0.357837,0.218156
SREK1,33.7582,33.6749,35.8983,34.9308,34.8678,40.2156
LOC101930452,0.0137125,0.0431726,0.0814356,0.0253644,0,0.0669295
QRFPR,0,0.0236324,0,0.0455734,0,0.0238613
CGN,3.17472,3.02846,2.93051,4.52668,4.48243,4.75128
TRIP11,7.3528,8.17514,7.6443,6.03647,6.03302,7.06856
NDUFA5,15.6327,14.8715,16.7086,15.4076,15.5692,17.3334
ANKRD55,0.0329597,0,0,0,0.0154145,0.0327688
HDAC2,49.3432,47.5884,50.389,47.3261,51.6298,46.4447
PARL,35.675,34.4354,32.8865,41.9142,47.3851,43.9688
ZFYVE1,3.69725,4.10938,3.99622,5.45661,4.50427,4.90832
KRT18P55,0,0,0,0.0224167,0.023442,0.0249103
LINC00898,0.0204453,0.053212,0.00965918,0.0532499,0.0543637,0.0360995
LRRC37A,0.95994,1.27931,1.27465,0.966855,0.884496,1.11708
FOXP4-AS1,0.257797,0.123076,0.242488,0,0,0
ASF1A,30.8878,28.4667,28.8901,36.6336,40.4566,38.8273
TMEM221,1.30801,0.981526,1.04121,1.52865,1.37112,1.52808
MORN2,10.37,9.99708,10.8458,7.67699,9.36311,7.97566
TRAPPC2B,7.19281,7.62083,6.22897,8.63352,10.5447,9.9762
C1orf127,0,0,0.0133164,0.0149039,0.0153294,0
ANP32AP1,0,0,0,0,0,0.0532564
C1orf106,0.450081,0.545189,0.622842,1.2225,1.37815,1.39053
PANO1,0.284343,0.456274,0.382575,0.666605,0.763942,0.840521
PCBP4,12.8272,12.6666,10.9825,12.6602,11.0853,10.9793
LOC151475,0,0,0,0,0.0249684,0.0526371
SLC41A2,3.09164,3.11907,3.5366,3.57914,4.21036,4.00187
ZNF853,3.11562,2.69719,2.45157,2.29944,2.48558,2.56911
FENDRR,0,0.0579115,0.0144656,0.163728,0.0331402,0.0959625
TSACC,0.298696,0,0.358126,0.0740543,0.508132,0.424849
DUSP5P1,0.936232,1.23851,1.36693,1.37551,1.05316,1.75869
CDO1,0,0,0,0.139338,0.0280208,0.0581987
NUDT11,2.28042,2.62019,2.05974,2.699,2.55501,2.91201
GBP1P1,0.0979605,0,0,1.30931,1.21479,1.04519
FLJ32255,0.569529,0.501982,0.409866,0.790161,0.915143,1.06615
PHOSPHO1,0.0221935,0.101972,0.0212385,0,0.106644,0.116868
ARRB2,22.285,19.3886,19.359,21.6361,19.7213,20.1317
RAB9B,1.50721,1.26085,1.35606,1.30718,1.32513,1.23415
PLA2G4B,4.05837,4.49946,3.961,4.29944,4.88067,4.81587
FGF10,0.104434,0,0.202105,0.199584,0.505428,0.437614
HPS3,8.99971,9.07601,8.83795,6.39538,6.50084,7.24132
RD3L,0,0,0,0,0,0
MAP2K1,29.0676,29.0909,27.7888,41.678,39.4802,42.6928
C7orf76,0.104105,0,0.0259472,0.0225914,0,0
AKTIP,28.8898,25.3803,27.1748,25.5845,26.2451,26.6254
PAGE2,0,0,0,0.127365,0,0
MYCT1,0.206917,0.0541801,0.0772084,0.282277,0.140859,0.211623
ADAMTS4,9.00198,9.01758,8.66437,10.5871,11.243,11.6257
TRNP1,0.695517,0.512943,0.650091,0.62243,0.678419,0.497877
SNRNP48,12.7057,12.178,13.0993,12.4784,13.5138,15.4907
ANKRD6,0.905558,1.15669,0.983524,1.08845,1.35156,1.15191
LINC01152,0.668482,0.737529,0.630273,0.977166,0.872794,0.892006
ZMYM6,4.89241,5.44721,5.81362,5.04095,5.5296,6.0905
FCGR2B,0,0,0,0.0208336,0,0.00733129
CHRAC1,14.1732,14.8573,14.4771,15.84,15.2493,17.3618
MS4A2,0.519745,0.254372,0.704527,0.264538,0.264457,0.213609
ZDHHC7,19.4365,17.6251,18.2439,19.6054,19.9985,19.2128
LOC100506071,0.0580831,0,0,0,0.0237249,0.0717076
TMIE,0,0,0,0.0223706,0,0.0742719
ATAD2,41.6671,39.0978,42.996,36.2425,39.6198,39.6167
TAS2R42,0.202207,0,0,0,0,0.0951723
KDM4C,7.42264,7.78034,8.06048,9.7937,10.0746,9.10952
ZNF611,4.98299,5.36761,5.05181,3.79616,3.63317,4.05973
FGF18,0.138537,0.151637,0.0906886,0.356386,0.164245,0.432192
KCNH4,0.0220294,0,0.0101639,0.0119591,0.0248909,0
UBC,469.668,400.688,454.165,595.023,594.05,507.147
C3orf36,0.0239745,0,0,0.0232444,0,0
CHRNA10,0.392039,0.527616,0.409328,0.656862,0.56158,0.520117
SAA3P,0,0,0,0.0933294,0,0
PTOV1-AS1,3.9568,3.78399,3.31838,4.75611,5.04889,6.26479
SNAP29,6.16755,5.90919,5.50011,6.92367,6.13333,6.23491
CMAHP,0.238062,0.210821,0.366811,0.531352,0.625586,0.581921
ZDHHC24,18.5905,15.501,14.2718,17.339,21.4501,19.4176
FKBP6,0.42719,0.272476,0.480842,0.206566,0.363785,0.181465
DSTYK,4.47225,4.10562,4.44914,4.6647,4.46972,4.82431
WNT10A,0.0346992,0,0,0.214362,0.0821909,0.139404
TMEM191A,0.4371,0.289477,0.35639,0.273239,0.286666,0.437335
UQCRC2,49.0763,47.7364,49.3146,51.3772,53.2232,51.4259
CGREF1,0.190859,0.122383,0.200426,0.293863,0.266147,0.137633
RDH5,0.354634,0.485973,0.296898,0.781314,0.486513,0.525338
FAM177B,0.0335254,0,0.0333335,0,0,0
SEC11C,8.15252,8.44186,9.79303,11.6578,11.9725,10.9484
RSBN1,3.70955,4.18993,4.34917,4.71179,5.60151,6.25737
MYO16-AS1,0,0.242184,0.828883,0.603516,0.799013,0.483517
SLC22A10,0,0,0,0,0,0
TTC33,5.22142,5.39809,5.91107,5.1237,4.89033,5.9467
LOC101929295,0,0,0,0,0.0290237,0
LOC338797,0,0,0,0,0,0
MRRF,7.44976,7.5581,7.89633,8.04083,8.5997,8.1199
GALNT16,0.24659,0.258713,0.367142,0.21756,0.22936,0.374055
USP17L8,0,0,0,0,0,0
ZNF192P1,0.913544,0.519151,0.83978,1.23832,1.02414,0.93343
FAM3B,0.0382783,0.0407135,0.0735658,0.0739554,0.166241,0.167507
C10orf111,0.0747023,0.109778,0.141126,0.144815,0.149284,0.303789
ARMC4,0.445261,0.61474,0.740307,0.813983,0.615719,0.662845
YME1L1,42.8687,42.7013,43.1147,44.7156,45.8253,47.3222
PRKCB,0,0,0.00592837,0,0,0.00565133
CYP4F12,0.0253978,0,0,0,0,0
LIMS3-LOC440895,0,0,0,0.035369,0.0348104,0
GGNBP2,30.0648,25.5648,29.8251,36.4991,39.8777,34.9263
TSN,36.2886,36.3171,35.6859,28.4826,28.9059,26.758
FREM2,1.63814,2.02753,1.81819,0.752827,0.688016,0.779795
C6orf223,0,0.0322091,0,0.0158892,0.0333387,0.0351796
C15orf59,0.0159929,0.0326547,0.0149667,0.0166812,0.00862546,0.0375321
TRMT61A,5.34813,5.68459,5.62692,7.85506,7.76521,8.81211
PAM16,10.748,8.82001,7.55683,12.103,11.5854,14.062
GRK4,0.235607,0.4951,0.492929,0.398429,0.173224,0.322833
LOC100130417,0.202907,0.190394,0.397175,0.221473,0.176812,0.111965
H3F3B,318.701,299.778,300.157,390.937,393.843,386.091
GIPC3,0.0109653,0.0125022,0.00519453,0.0239032,0.005904,0.0142069
DCST1,0,0,0,0.019983,0.0207815,0
PTPRB,9.93799,10.5614,9.89759,9.00797,8.80745,9.85034
DPY19L2,5.22037,5.07529,6.23058,4.28598,4.05198,4.87505
PIAS4,9.35805,8.44199,8.54443,13.0546,10.9585,12.9207
ZNF428,17.5333,16.6756,16.1778,21.4029,21.3959,20.7156
CPSF4,16.4438,17.8444,16.6403,19.5451,18.9511,19.2989
TSSK4,0.97826,0.599119,0.825165,0.947549,1.27735,1.37055
DLEU7,0.115295,0.27431,0.1651,0.147022,0.0860112,0.0234764
LMF1-AS1,0.0610107,0.0614839,0.0286476,0.0600114,0,0.135977
PCDH9,1.42054,1.91076,1.71588,1.7066,1.72655,1.91078
BMP7,0.357373,0.435582,0.510681,0.355958,0.417459,0.582235
PLEKHM1P,3.36578,4.07428,3.68467,5.47873,4.78803,6.51544
LINC00578,0.317696,0,0.0695209,0.0956544,0.317439,0.0642441
TTLL11,0.883567,0.86728,1.07228,1.17099,1.16668,1.55008
RBM28,17.1314,17.3373,18.5083,21.2116,20.7016,19.8859
ZNF175,2.96967,2.68546,3.22858,3.18047,3.68718,3.61542
SERPINH1,36.0824,30.2859,32.3067,27.0902,27.3356,23.9271
GNG5,99.1012,101.274,83.6978,118.407,129.239,147.159
LOC101060091,0.100565,0,0.0982239,0.090409,0,0.188773
PARVA,9.14274,9.77677,9.33851,6.03683,6.16379,5.79381
DNAJC14,13.3965,13.2294,13.1831,12.5734,12.5017,12.2625
SYMPK,19.05,17.1072,18.2032,21.7221,20.8179,20.6391
EEF1B2,207.234,174.558,177.786,172.891,179.342,150.081
ADGRG5,0,0.0126297,0.0118894,0.0527177,0.0136749,0
C1orf110,0.0253252,0,0,0,0,0.0226281
TRPC2,0,0,0,0,0.0462192,0
LOC101927311,0,0,0,0,0,0
C7orf71,0.0415605,0.0238803,0.0823231,0,0.0381382,0.0778735
ECE2,6.34634,5.80484,5.92989,8.88328,7.76904,6.39182
EFTUD2,46.7607,45.7768,44.5069,41.5688,43.0556,41.0693
MRPS15,44.0775,37.8464,41.0222,46.0491,45.9964,42.2663
TMPRSS9,0.0748881,0.0860046,0.0803634,0.174519,0.140548,0.171656
P2RX2,0.0196287,0.0980443,0.0603001,0,0,0.102881
SGK1,11.7639,10.5822,10.5897,18.8833,19.6879,18.1064
PTX3,1.34371,1.41103,1.33529,1.99283,2.40063,1.95141
RALY,27.5414,24.7808,24.8291,29.9824,30.6268,27.3085
GMPS,33.9405,30.6113,32.8052,28.4035,32.9537,31.0655
C20orf24,74.1099,63.8697,69.1097,68.905,63.4722,68.7285
TRIM23,7.40995,7.39758,7.82634,6.9945,7.84241,7.78068
ERI2,7.65386,8.07943,7.69053,6.19684,7.84985,7.71559
CDKL5,0.6716,1.01329,0.828851,0.648798,0.644314,0.698423
IGFBP1,0,0,0,0,0.0717363,0
GOLGA8N,0.410173,0.509191,0.525662,1.46718,0.591578,1.28275
ATHL1,1.87152,1.89114,2.15427,3.11226,3.09747,2.80974
XKR7,0,0,0,0,0.0210289,0
CYBA,0,0,0,0.156967,0,0.257189
LEO1,19.2056,16.0636,17.6279,18.7345,20.4814,18.1738
ATP13A3,45.7102,49.3134,50.7719,35.2302,35.5033,41.4284
NR2F2-AS1,1.36848,1.47837,1.13217,1.42319,1.49427,2.02626
SMG8,7.99486,8.11633,7.80724,9.49352,9.06101,9.22746
CAMKK2,4.39729,4.51495,4.54749,4.52096,4.08396,4.52601
C6orf25,0.078913,0.0208319,0.147692,0.106957,0.0201645,0.184163
B3GNT3,0.0351474,0.0173794,0,0,0.0191586,0
ZNF350,2.84034,2.68058,2.88409,3.95625,3.98127,3.84341
VSTM2A,0,0,0,0.0819098,0.0841307,0.0385886
PML,21.2938,21.599,19.5004,68.7692,66.8046,70.14
LINC00862,0,0.0751832,0,0,0.0658054,0.0645332
SFT2D2,11.6339,13.0307,16.0735,5.68085,5.61893,7.53402
LOC389895,1.89803,1.19938,1.633,2.21055,2.23456,1.8427
PACS2,5.72191,5.32435,5.45474,5.78778,5.74977,5.90457
SIRT6,6.33381,5.45408,4.92808,8.1313,7.9812,7.8546
NCAM2,0,0.0112164,0,0.0200408,0,0
GLIS1,0.0472561,0.0497248,0.0219028,0.0253968,0.076895,0.0295227
10-Mar,0.103893,0.11026,0.106907,0.391897,0.221991,0.288171
PAN3-AS1,0.225982,0.275559,0.321734,0.589391,0.775694,0.742402
ME2,7.60939,6.98903,7.46762,6.90258,8.03721,7.52427
ENTPD1,1.95586,2.48232,2.36997,2.08071,2.10435,1.97684
COMMD3,16.7825,15.4312,13.938,18.2788,15.0826,17.531
PANK3,19.6036,23.2395,21.3719,16.7701,14.5548,18.2774
BAGE,0,0,0,0,0,0.0603883
EVC2,0,0,0.0428936,0.0100064,0.0103095,0
CPNE5,0.14173,0.0702266,0.0887168,0.0972305,0.100611,0.136744
MBOAT4,0.141355,0,0.172676,0.208289,0.10771,0.157002
WDFY2,5.91923,6.31885,6.47041,5.60481,5.40695,6.47992
RNF152,0.186696,0.183791,0.203506,0.341331,0.320422,0.171484
TTC23L,0.0648161,0.0328089,0,0,0.0611686,0.0651928
LHFP,16.9469,14.9963,16.0067,12.6755,11.9233,13.9228
CRMP1,4.83399,4.37192,4.63887,3.63468,4.52467,3.46833
FLJ26245,0.595304,0.407779,0.58252,0,0,0
FAM174B,0.950015,0.705665,0.705402,0.640119,0.867349,0.653445
NBEAL1,2.06343,3.07716,3.21887,1.42695,1.30454,1.64381
MBP,0.120846,0.0630677,0.0221928,0.0457348,0.128535,0.023976
KIFC1,38.4917,36.6612,37.1754,35.6989,34.9263,35.0892
HTRA4,0.0655442,0,0,0.0314167,0.0658325,0
MAGEC2,0,0,0,0,0,0.062954
LOC102723809,0,0.108753,0,0.104197,0,0.103033
GNB5,15.3385,14.7242,14.9054,12.652,12.3863,11.8434
TMEM207,0,0,0,0,0,0
CLEC18B,0.103547,0.008532,0.134988,0.173051,0.0842683,0.261633
ANKRD20A9P,0.873239,1.00747,0.936419,1.07475,1.17285,1.04857
IZUMO1,0.0386139,0,0,0.0376082,0.0393708,0
TSC22D2,10.537,10.5756,9.93471,14.255,14.8784,18.3296
ZFP36,4.41114,4.08103,3.5445,9.52599,8.35255,9.29463
DHX38,20.2023,18.1931,19.3992,20.2179,20.5015,18.2608
HORMAD2-AS1,0.349121,0.269984,0.255034,1.06119,0.725352,0.962545
MKNK1-AS1,0.0171941,0.0708253,0.132418,0.113912,0.0810107,0.0702927
PPP1R14A,0.072093,0,0,0,0,0
PTCD2,5.73829,5.30169,5.96894,6.17695,6.17895,5.83639
CDK12,12.7518,13.4033,13.0433,10.9758,11.0476,13.094
MIR3648-1,1.89949,0,0,11.7587,11.9953,10.4353
NDUFC1,20.8032,17.5042,20.5121,22.0168,22.1922,20.7524
LOC102723968,0.106521,0.211866,0.206699,0.204534,0.306971,0.394032
LOC441454,0.672278,0.947089,0.746589,0.363179,0.516015,0.749778
LINC00910,0.139309,0.289103,0.195282,0.413544,0.333661,0.284978
LHX9,0.104038,0.183013,0.113637,0.0888578,0.20479,0.0251993
QRICH2,1.00669,0.954713,0.891326,0.903378,0.911232,0.674965
MRPL3,51.5014,48.3291,53.5002,42.0208,42.9856,41.0858
ACMSD,0,0,0,0,0,0
NUP133,18.8265,18.7774,18.0898,15.8703,15.6144,17.7895
ZNF699,1.62032,1.67057,2.09182,2.12964,2.45504,2.38444
SGCB,37.369,38.6492,39.114,30.6047,32.0612,33.0281
HPS4,5.10346,5.29457,5.08363,6.11062,6.60015,6.73437
KLHL1,0,0,0,0,0,0.0142304
HOXA11-AS,0.342059,0.130274,0.378374,0.51488,0.533511,0.435409
ANKS3,4.09819,3.7002,3.30108,4.84395,5.34973,5.05428
NELFB,28.6278,26.7409,25.8643,28.8779,28.4845,27.9532
TRAPPC1,83.0794,72.8748,82.9934,84.5902,82.3806,75.0548
ZNF446,2.73881,2.93667,2.56156,4.1407,3.73377,3.49208
ZNF33B,4.86688,4.04761,4.21421,4.30836,4.07807,4.37115
MARK4,6.23422,5.70017,5.3303,7.00636,7.03477,7.14114
ZNF215,0,0,0,0,0,0
SYNC,14.1049,13.2703,13.9787,12.5387,14.4296,15.7393
LOC101929268,0.0230295,0.0480329,0.0224257,0.0436515,0.0219551,0
RNF4,37.7274,35.639,37.9349,48.0856,50.2299,46.9257
KAT6B,5.08999,4.73553,4.87407,3.59914,3.59462,3.89973
LINC00161,0,0,0,0,0,0
KTN1,84.7586,84.1836,86.4621,64.6681,69.3551,70.4662
GDF10,0,0,0,0,0,0
THUMPD2,6.64396,6.74019,6.50782,12.7586,14.1736,13.6705
LARS,50.4979,48.5316,51.3429,42.5658,46.2384,45.3115
AGAP7P,1.13561,1.09204,1.04209,1.47296,1.28378,1.49356
COBL,3.71379,3.66272,3.31996,2.28631,1.91292,2.33841
RPS15A,520.858,400.06,492.462,530.822,537.958,416.485
C2orf76,2.00448,2.53017,1.6753,2.91567,2.80649,3.06485
KCNE5,0.250536,0.209481,0.208909,0.241753,0.110072,0.348956
EPN1,74.9195,68.3151,66.3547,74.5976,76.3649,80.1123
ARHGAP11A,44.6436,46.9335,48.1031,23.239,24.7599,26.4132
TLCD2,0.484776,0.572371,0.421983,0.711702,0.627104,0.915702
NT5C1B-RDH14,0.0528023,0,0.0361678,0.0581389,0.0716306,0.01453
TNFSF12-TNFSF13,0.509917,0.529364,0,0.479362,0.687473,0.252556
TRIB1,2.45388,2.71788,2.72969,3.68157,3.47107,3.80435
GPR1,1.74502,1.94311,1.51471,1.37932,1.2614,1.63009
HOXD12,0.0631055,0.191927,0,0.20896,0.142506,0
NFKBID,1.14178,1.13568,0.953122,1.90184,1.95255,1.81541
FAM209B,0,0.0832888,0,0.635586,0.4928,0.865724
STAC3,0.325903,0.388877,0.361132,0.37115,0.401587,0.297553
CNTN5,0.0258401,0,0,0.0115971,0,0.0468212
CAPN1,37.0623,35.6164,34.7396,32.4212,31.4869,31.7388
NFASC,0.399231,0.301871,0.348757,0.871906,0.810671,1.1042
FSTL4,0,0,0,0.00684533,0,0.0151487
CEP44,4.54824,5.25995,4.39932,3.66986,3.91648,4.18117
PPCS,13.3401,12.3141,14.391,15.3355,15.1779,14.6559
CA14,0.10589,0.13393,0.0253918,0.129687,0.0785324,0.140228
DGUOK-AS1,0,0,0,0.0918423,0.102683,0.194907
PCDHA8,0.0527438,0,0.0186131,0.077709,0.0287656,0
SAPCD1,0,0.086849,0,0.25066,0.0338873,0.0128466
ZSWIM8,13.7044,12.9012,13.1847,17.6319,15.9143,16.8136
SNRPN,0,0.0439951,0.0803101,0,0.0903667,0
NLRP10,0,0,0,0.0245285,0,0
LRRC4B,0.133807,0.0829667,0.143408,0.368216,0.396177,0.384264
RIT1,17.8187,17.5287,18.7117,24.2394,24.78,23.1084
MAP3K10,4.3646,4.65518,3.87636,7.27765,7.72036,7.8074
THBS2,9.1624,8.47339,9.04624,8.07848,8.65112,8.9149
AHNAK2,2.66415,3.18524,2.7404,1.3865,1.23369,1.51914
PRKAA2,3.65714,3.87954,3.9846,3.4855,4.05049,4.21498
ITIH4,0.15032,0.118719,0.120594,0.333198,0.353016,0.359221
LOC101927865,1.1319,0.989273,0.651083,0.491783,0.65802,0.511518
CMKLR1,0,0.00999258,0,0,0,0
RAB19,0,0.0501049,0,0,0,0
C16orf45,1.51498,1.59277,1.62905,2.50988,2.24874,2.22843
OBSCN,0.194247,0.160379,0.152435,0.186049,0.126415,0.182994
ZFAT-AS1,0.157919,0.109256,0.103766,0,0.049252,0.103495
KIF11,46.816,49.1804,49.5618,39.9937,42.9011,45.0665
PRKX-AS1,0,0,0,0,0,0
PECAM1,0,0,0,0,0.0187937,0.0132321
TBC1D8,4.4544,4.14578,4.17135,5.52899,5.71112,6.24508
TAS2R30,0.0848528,0.197468,0.172307,0.163409,0,0
CSTF2,14.245,14.745,13.5321,12.9483,13.1219,13.3888
HS3ST5,0.214634,0.131557,0.183821,0.570871,0.792151,0.664651
GLIS3-AS1,0,0,0,0,0.0563418,0.0638654
C6orf52,0.429464,0.580565,1.57169,2.59354,1.46242,0.517778
KIAA0020,35.4805,31.1702,33.4099,32.4647,35.12,31.2562
NDUFS5,209.989,167.95,197.861,187.975,183.674,142.907
FKBP5,9.23821,8.66763,9.54852,10.9562,11.3915,12.4916
